PROSPECTID,Total_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_closed_L6M,pct_active_tl,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,time_since_recent_payment,num_times_delinquent,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,num_times_60p_dpd,num_std,num_std_6mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_lss,recent_level_of_deliq,CC_enq,CC_enq_L6m,PL_enq,time_since_recent_enq,enq_L3m,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,HL_Flag,GL_Flag,AGE,MARITALSTATUS_Married,MARITALSTATUS_Single,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,GENDER_F,GENDER_M,last_prod_enq2_AL,last_prod_enq2_CC,last_prod_enq2_ConsumerLoan,last_prod_enq2_HL,last_prod_enq2_PL,last_prod_enq2_others,first_prod_enq2_AL,first_prod_enq2_CC,first_prod_enq2_ConsumerLoan,first_prod_enq2_HL,first_prod_enq2_PL,first_prod_enq2_others
50701,1,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,10,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,309,0,18000,79,1.0,0.0,0,0,0.0,0.0,0,0,56,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
50703,2,1,0,0.0,1.0,0.5,0.0,0,0,0,0,0,1,1,0,41,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,15000,29,1.0,1.0,0,0,0.375,0.0,1,0,31,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
50704,3,1,1,0.333,0.667,0.333,0.333,1,0,0,0,0,2,1,0,14,58,0,0,0,0,0,26,9,0,0,0,0,0,0,0,0,0,0,65,3,23000,72,0.667,1.0,0,0,0.0,0.0,1,0,28,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
50705,4,2,1,0.25,0.75,0.75,0.25,1,0,0,0,0,0,4,2,16,61,1,1,1,0,0,0,0,0,0,0,0,0,0,27,0,0,1,2,3,12900,70,0.75,0.667,0,0,1.0,0.0,0,0,27,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
50706,5,1,1,0.2,0.2,0.4,0.4,1,1,0,0,1,1,4,0,97,140,3,0,2,2,0,24,0,0,0,0,0,0,0,27,0,0,1,27,2,40000,206,0.2,0.5,0,1,0.0,0.0,0,0,32,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
50708,8,0,1,0.125,0.5,0.0,0.25,0,1,0,0,0,1,7,0,83,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,436,0,5000,225,0.5,0.0,0,0,0.0,0.0,0,0,45,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
50711,4,0,0,0.0,0.25,0.0,0.0,0,0,0,0,0,3,1,4,77,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,956,0,15000,125,0.25,0.0,0,0,0.0,0.0,0,0,36,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
50713,2,0,1,0.5,0.5,0.0,0.5,0,0,1,0,1,0,2,0,22,87,1,0,1,1,0,0,0,0,0,0,0,0,0,27,1,0,0,665,0,14000,126,0.5,0.0,1,1,0.0,0.0,0,0,26,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
50714,4,0,0,0.0,1.0,0.75,0.0,0,0,0,0,0,0,4,1,16,67,1,1,1,0,0,0,0,0,0,0,0,0,0,11,0,0,4,14,5,27000,100,1.0,0.0,0,0,1.0,0.0,0,0,28,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
50715,2,1,0,0.0,1.0,1.0,0.0,0,1,0,0,0,2,0,1,7,53,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,11,1,23000,66,1.0,0.5,0,0,0.0,0.0,0,0,27,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
50716,1,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,43,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,12600,69,0.0,0.0,0,0,0.0,0.0,0,0,25,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50717,1,1,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,1,50000,100,1.0,1.0,0,0,1.0,0.0,0,0,38,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
50718,1,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,68,619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,249,0,21000,64,1.0,0.0,0,0,0.0,0.0,0,0,26,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
50719,4,2,0,0.0,0.75,0.75,0.25,1,0,0,0,1,0,4,0,16,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,112,0,17500,130,0.75,0.667,0,1,1.0,0.0,0,0,26,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
50721,2,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,1,16,38,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,405,0,28000,126,1.0,0.0,0,0,0.0,0.0,0,0,32,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50724,3,1,1,0.333,0.667,0.667,0.333,0,0,0,0,0,0,3,0,13,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,25000,310,0.667,0.5,0,0,0.0,0.0,0,0,46,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
50725,6,3,1,0.167,0.667,1.0,0.333,2,0,1,0,0,2,4,2,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,42,2,35000,42,0.667,0.5,1,0,1.0,1.0,1,0,26,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
50726,4,0,0,0.0,0.75,0.75,0.0,0,1,0,0,0,1,3,0,94,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,60000,248,0.75,0.0,0,0,0.0,0.0,0,0,42,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
50727,5,1,0,0.0,0.4,0.2,0.0,0,1,0,0,0,1,4,0,93,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,3,0,180,0.4,1.0,0,0,1.0,0.0,0,0,32,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
50728,5,0,0,0.0,0.2,0.0,0.0,0,0,0,0,0,5,0,3,96,672,17,0,0,0,9,22,5,0,0,0,0,0,0,29,0,0,0,175,0,40000,190,0.2,0.0,0,0,0.0,0.0,1,0,44,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50729,1,0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,15,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,1,30000,152,0.0,0.0,0,0,1.0,0.0,0,0,30,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
50730,2,0,2,1.0,0.0,0.5,1.0,0,0,0,0,0,0,2,0,15,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,14000,96,0.0,0.0,0,0,0.0,0.0,0,0,35,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50731,6,0,0,0.0,0.5,0.167,0.0,0,0,1,0,0,4,2,1,73,54,0,0,0,0,0,20,6,0,0,0,0,0,0,0,3,2,1,15,2,22000,45,0.5,0.0,1,0,1.0,0.667,1,0,32,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
50732,1,0,0,0.0,1.0,1.0,0.0,0,0,0,1,0,1,0,0,12,195,3,2,3,1,0,0,0,0,0,0,0,0,0,26,0,0,0,422,0,35000,365,1.0,0.0,0,0,0.0,0.0,0,1,45,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50733,1,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,20000,71,1.0,0.0,0,0,0.0,0.0,0,0,32,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
50734,2,0,0,0.0,0.5,0.5,0.0,0,1,0,0,0,1,1,0,73,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,70000,125,0.5,0.0,0,0,0.0,1.0,0,0,30,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
50736,1,0,0,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0,0,12,65,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,3,1,10000,51,1.0,0.0,0,0,0.0,0.0,0,0,24,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50737,1,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,11000,65,1.0,0.0,0,0,0.0,0.0,0,0,24,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
50738,6,2,3,0.5,0.5,0.667,0.5,0,0,0,0,1,0,6,2,16,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,4,4,60000,130,0.5,0.5,0,1,0.667,1.0,0,0,43,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
50742,5,1,1,0.2,0.2,0.2,0.2,0,0,0,0,3,0,5,0,54,47,14,0,0,0,11,0,0,0,0,0,0,0,0,184,0,0,0,182,0,20000,124,0.2,1.0,0,1,0.0,0.0,0,0,30,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
50743,4,0,1,0.25,0.25,0.25,0.5,0,3,0,0,0,4,0,0,70,57,3,2,2,0,0,5,2,0,0,0,0,0,0,59,0,0,0,836,0,32500,70,0.25,0.0,0,0,0.0,0.0,1,0,28,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50744,7,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,7,0,0,86,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,15000,60,0.0,0.0,0,0,1.0,0.0,1,1,35,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
50745,5,1,0,0.0,0.4,0.2,0.4,0,1,1,0,2,1,4,0,38,265,5,0,4,4,0,32,5,0,0,0,0,0,0,29,0,0,3,336,0,22000,155,0.4,1.0,1,1,0.0,0.0,0,0,50,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
50746,3,0,1,0.333,0.0,0.0,0.333,0,2,0,0,0,2,1,1,94,205,1,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,853,0,20000,71,0.0,0.0,0,0,0.0,0.0,0,0,35,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50748,19,0,0,0.0,0.158,0.105,0.053,1,1,0,1,1,15,4,11,205,66,1,0,0,0,0,80,8,0,0,0,0,0,0,11,0,0,1,1,2,15000,232,0.158,0.0,0,1,1.0,0.0,1,1,52,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
50749,1,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,20,51,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,0,0,635,0,28900,47,1.0,0.0,0,0,0.0,0.0,0,0,23,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50750,2,0,0,0.0,0.5,0.0,0.0,0,0,0,0,0,2,0,0,46,743,8,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,721,0,20000,81,0.5,0.0,0,0,0.0,0.0,1,0,21,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50751,18,1,5,0.278,0.278,0.167,0.556,1,1,0,0,0,1,17,0,42,53,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,2,70,2,35000,102,0.278,0.333,0,0,0.0,0.0,0,0,24,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
50752,4,0,0,0.0,0.5,0.0,0.0,0,0,0,0,0,0,4,0,86,446,18,0,3,3,7,0,0,0,0,0,0,0,0,24,0,0,2,2,4,25000,302,0.5,0.0,0,0,0.0,0.0,0,0,50,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
50753,9,3,2,0.222,0.333,0.444,0.333,2,1,0,0,3,1,8,1,45,75,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,85,2,26000,129,0.333,0.75,0,1,0.6,0.0,0,0,34,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
50754,1,1,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,22000,75,1.0,1.0,0,0,1.0,0.0,0,0,38,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
50755,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1,25000,57,1.0,0.0,0,0,1.0,0.0,0,0,24,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
50756,6,2,0,0.0,0.667,0.5,0.167,0,0,1,1,4,1,5,0,112,17,2,0,0,0,0,75,14,0,0,0,0,0,0,29,4,2,3,148,0,35000,130,0.667,0.667,1,1,0.0,0.5,0,1,37,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
50757,2,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,14,266,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,3,1,40000,249,1.0,0.0,0,0,0.0,0.0,1,0,27,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
50758,4,3,0,0.0,1.0,0.75,0.0,1,0,0,0,1,1,3,1,59,48,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,1,2,1,12,45000,485,1.0,1.0,0,1,1.0,1.0,0,0,52,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
50759,2,0,0,0.0,0.5,0.0,0.0,0,1,0,0,1,1,1,0,156,997,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,18,3,18000,97,0.5,0.0,0,1,0.0,0.0,0,0,54,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
50760,8,0,1,0.125,0.25,0.0,0.25,0,4,0,2,0,7,1,1,168,43,0,0,0,0,0,92,8,0,0,0,0,0,0,0,0,0,0,661,0,20000,40,0.25,0.0,0,0,0.0,0.0,0,1,45,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
50762,2,0,0,0.0,1.0,0.5,0.0,0,1,1,0,0,1,1,0,23,66,12,3,7,4,0,0,0,0,0,0,0,0,0,3,1,0,0,250,0,15000,101,1.0,0.0,1,0,0.0,0.0,0,0,27,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
50763,2,0,0,0.0,0.5,0.0,0.0,0,1,0,1,0,2,0,0,63,199,5,0,0,0,5,0,0,0,0,0,0,0,0,83,0,0,0,339,0,30000,126,0.5,0.0,0,0,0.0,0.0,0,1,57,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50765,6,0,3,0.5,0.5,0.0,0.5,2,0,0,0,1,0,6,2,21,118,3,0,1,1,0,22,0,0,0,0,0,0,0,28,0,0,0,599,0,35000,76,0.5,0.0,0,1,0.0,0.0,0,0,27,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
50766,2,0,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,2,0,13,56,3,1,2,1,0,0,0,0,0,0,0,0,0,13,0,0,0,25,5,27000,62,0.5,0.0,0,0,0.0,0.0,0,0,23,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
50767,3,0,1,0.333,0.667,0.0,0.333,0,1,0,0,0,1,2,1,31,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,20000,125,0.667,0.0,0,0,0.0,0.0,0,0,54,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
50768,1,0,1,1.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,14,156,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,2,26000,150,0.0,0.0,0,0,0.0,0.0,0,0,23,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
50769,5,0,0,0.0,0.4,0.2,0.0,1,1,0,1,0,4,1,2,138,809,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,4,1,26000,128,0.4,0.0,0,0,0.0,0.0,1,1,51,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
50770,3,0,1,0.333,0.667,1.0,0.333,0,0,2,0,0,0,3,0,11,40,7,3,7,4,1,0,0,0,0,0,0,0,0,3,3,1,9,3,5,20000,20,0.667,0.0,1,0,0.778,0.333,0,0,23,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50771,3,0,0,0.0,0.667,0.333,0.0,0,1,0,0,0,3,0,2,39,29,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,631,0,12000,61,0.667,0.0,0,0,0.0,0.0,0,0,41,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50772,1,0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,17,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1,17500,28,0.0,0.0,0,0,1.0,0.0,0,0,21,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
50773,3,0,1,0.333,0.667,1.0,0.333,0,0,0,0,0,0,3,0,11,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,20000,107,0.667,0.0,0,0,0.0,0.0,0,0,23,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
50774,2,0,0,0.0,0.5,0.0,0.0,0,0,0,0,1,0,2,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,28000,53,0.5,0.0,0,1,0.0,0.0,0,0,40,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
50775,2,1,0,0.0,0.5,0.5,0.0,0,0,0,0,0,1,1,1,56,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,16000,55,0.5,1.0,0,0,0.0,0.0,1,0,31,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
50776,11,4,0,0.0,0.455,0.364,0.0,3,0,1,0,0,8,3,3,75,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,30000,66,0.455,1.0,1,0,0.0,0.0,1,0,35,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50778,2,0,0,0.0,0.5,0.0,0.5,0,1,0,0,1,1,1,0,36,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,16000,119,0.5,0.0,0,1,0.0,0.0,0,0,27,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50779,4,0,1,0.25,0.25,0.0,0.5,0,0,0,0,0,0,4,0,30,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,16000,27,0.25,0.0,0,0,0.0,0.0,0,0,22,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
50780,4,1,1,0.25,0.75,1.0,0.25,1,1,1,0,0,1,3,1,9,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,26000,77,0.75,0.25,1,0,0.0,1.0,0,0,25,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
50781,5,0,0,0.0,0.4,0.0,0.0,1,2,0,0,0,3,2,3,82,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1,140000,251,0.4,0.0,0,0,1.0,0.0,0,0,32,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
50782,2,0,0,0.0,0.5,0.5,0.0,0,1,0,0,0,1,1,0,50,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,291,0,20000,131,0.5,0.0,0,0,0.0,0.0,0,0,32,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
50784,11,0,2,0.182,0.091,0.091,0.182,0,2,0,0,2,8,3,0,154,54,20,3,7,4,7,51,5,0,0,0,0,0,8,10,0,0,0,21,1,35000,191,0.091,0.0,0,1,0.0,0.0,1,0,46,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
50786,8,0,0,0.0,0.25,0.0,0.0,0,1,0,0,1,2,6,1,36,72,6,0,1,1,0,0,0,0,0,0,0,0,0,25,1,0,3,12,3,15000,38,0.25,0.0,0,1,0.333,0.0,1,0,26,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
50788,4,1,0,0.0,0.75,0.75,0.0,0,0,2,0,1,1,3,0,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,113,0,18000,18,0.75,0.333,1,1,0.0,0.5,1,0,29,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50789,3,0,0,0.0,0.333,0.0,0.0,0,0,0,1,2,1,2,0,337,81,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,2,108,0,38000,64,0.333,0.0,0,1,0.5,0.0,0,1,62,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
50790,4,0,0,0.0,0.75,0.75,0.0,0,1,0,0,0,4,0,0,20,104,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,220,0,20000,64,0.75,0.0,0,0,0.0,0.0,1,0,21,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50791,4,3,1,0.25,0.75,1.0,0.25,3,1,0,0,0,1,3,0,7,37,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,49,3,18000,122,0.75,0.75,0,0,0.0,0.0,0,0,27,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50792,16,4,1,0.062,0.375,0.312,0.188,3,1,0,0,0,8,8,1,57,40,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,41,2,35000,32,0.375,0.8,0,0,1.0,0.0,1,0,29,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
50794,1,1,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,2,48,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,22000,102,1.0,1.0,0,0,0.0,0.0,1,0,29,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50795,11,7,1,0.091,0.818,0.727,0.091,3,1,1,0,2,3,8,4,57,40,10,0,0,0,1,19,6,0,0,0,0,0,0,39,7,3,14,16,7,25000,78,0.818,0.875,1,1,0.429,0.429,0,0,28,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
50796,1,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,56,495,4,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1693,0,23000,89,0.0,0.0,0,0,0.0,0.0,0,0,29,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50797,2,1,0,0.0,1.0,0.5,0.0,0,1,0,0,0,1,1,0,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,15000,23,1.0,1.0,0,0,1.0,0.0,0,0,24,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
50798,1,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,6,76,2,1,2,1,0,0,0,0,0,0,0,0,0,30,0,0,0,4,3,11500,27,1.0,0.0,0,0,0.0,0.0,0,0,38,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
50799,3,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0,3,0,0,80,451,14,0,0,0,10,10,3,0,0,0,0,0,0,30,0,0,0,3,1,23000,186,0.0,0.0,0,0,0.0,0.0,1,0,33,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
50802,8,2,5,0.625,0.375,0.375,0.625,1,0,0,0,0,0,8,3,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,3,15000,63,0.375,0.667,0,0,1.0,0.0,0,0,26,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
50803,2,0,0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,2,1,9,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,20000,206,1.0,0.0,0,0,1.0,0.0,0,0,34,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
50804,1,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,21,223,1,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,362,0,18400,99,1.0,0.0,0,0,0.0,0.0,1,0,28,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
50806,3,0,0,0.0,0.667,0.333,0.0,0,1,1,0,0,1,2,0,25,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,17,2,35000,62,0.667,0.0,1,0,0.0,0.25,0,0,33,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50807,2,0,1,0.5,0.5,0.5,0.5,0,2,0,0,0,2,0,0,25,35,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,5,5,24000,53,0.5,0.0,0,0,0.0,0.0,0,0,26,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50808,29,0,0,0.0,0.138,0.069,0.034,0,3,0,0,2,18,11,12,115,49,19,2,3,1,4,14,0,0,0,0,0,0,0,31,0,0,0,265,0,28000,100,0.138,0.0,0,1,0.0,0.0,1,0,30,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
50809,11,1,0,0.0,0.727,0.545,0.182,2,0,0,0,4,2,9,3,38,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,3,1,21000,30,0.727,0.167,0,1,0.0,0.333,0,0,32,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
